relevance,doc_type_ai,doc_type_pages,page_count,doi,plant_host,fungal_taxon,tissue,presence_absence,primary_guild,interaction_notes,biome,country,data_source,source_file,relevance_raw,doc_type_ai_raw,doc_type_ai_clean,presence_absence_clean,doi_clean,page_count_clean,paper_id,interaction_id,fungal_taxon_raw,fungal_taxon_resolved,fungal_taxon_status,fungal_taxon_resolution_method,fungal_taxon_confidence,fungal_taxon_accepted_ids,plant_host_raw,plant_host_resolved,plant_host_status,plant_host_resolution_method,plant_host_confidence,plant_host_accepted_ids
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,perenniporia tephropora,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_b0461f8b71df4e90,perenniporia tephropora,,Unresolved,no_match,0.00,,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,perenniporia sp.,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_a525fdc91f7a3136,perenniporia sp.,perenniporia,Resolved,exact_accepted,1.00,2541161,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,phanerochaete chrysosporium,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_4627d4cfeaa96ae8,phanerochaete chrysosporium,phanerodontia chrysosporium,Resolved,synonym_map,0.95,5955153,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,phanerochaete stereoides,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_50a1db339944794d,phanerochaete stereoides,phanerochaete stereoides,Resolved,exact_accepted,1.00,3362775,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,phyllosticta capitalensis,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_339d65a6adfdacf4,phyllosticta capitalensis,phyllosticta capitalensis,Resolved,exact_accepted,1.00,2612180,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,phomopsis asparagi,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_f951e962ac6b83de,phomopsis asparagi,phomopsis asparagi,Resolved,exact_accepted,1.00,5253360,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,peroneutypa scoparia,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_58987aea3ac02eb3,peroneutypa scoparia,peroneutypa scoparia,Resolved,exact_accepted,1.00,2575310,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,phialemoniopsis sp.,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_dafb0bbdf14c71cc,phialemoniopsis sp.,phialemoniopsis,Resolved,exact_accepted,1.00,7763317,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,mycochaetophora gentinae,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_051aa6ca315f1c83,mycochaetophora gentinae,,Unresolved,no_match,0.00,,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,talaromyces sp.,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_86fbf169d92c5cf6,talaromyces sp.,talaromyces,Resolved,exact_accepted,1.00,2598197,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,earliella scabrosa,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_00fe2e0358cd4122,earliella scabrosa,earliella scabrosa,Resolved,exact_accepted,1.00,2549396,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,trichaptum sp.,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_656a97471362b3d3,trichaptum sp.,trichaptum,Resolved,exact_accepted,1.00,2519062,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.25260/ea.19.29.1.0.764,schedonorus arundinaceus (festuca alta),coenophiala spp. (endophyte fungus),apoplast of aboveground tissues,present,endophytic,grows in the apoplast of aboveground tissues and is vertically transmitted through seeds. interrupted by almagor treatment.,pasture,argentina,abstract-csv,doi_10.25260_ea.19.29.1.0.764,Relevant,Abstract,Abstract,Presence,10.25260/ea.19.29.1.0.764,0,doi:10.25260/ea.19.29.1.0.764,int_8f5167e94c883c7e,coenophiala spp. (endophyte fungus),,Unresolved,no_match,0.00,,schedonorus arundinaceus (festuca alta),lolium arundinaceum,Resolved,synonym_map,0.95,2706231
Relevant,full-text,full-text,19,10.1186/s12917-019-1854-4,canis lupus familiaris (dog),none specified in text,"skin, ear",present,NA,used for treatment of skin diseases and wounds,NA,NA,full-text,doi_10.1186_s12917-019-1854-4,Relevant,Full-Text,Full-Text,Presence,10.1186/s12917-019-1854-4,19,doi:10.1186/s12917-019-1854-4,int_c332f1724051931e,none specified in text,,Unresolved,no_match,0.00,,canis lupus familiaris (dog),,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.2478/pfs-2019-0008,platycladus orientalis (cupressaceae),coniochaeta endophytica sp. nov.,photosynthetic tissue,present,endophytic,isolated from healthy photosynthetic tissue,not provided in the text,"arizona, usa (main location), north carolina (additional location)",abstract-csv,doi_10.2478_pfs-2019-0008,Relevant,Abstract,Abstract,Presence,10.2478/pfs-2019-0008,0,doi:10.2478/pfs-2019-0008,int_aae593f2e99132e3,coniochaeta endophytica sp. nov.,coniochaeta endophytica,Resolved,exact_accepted,1.00,10797167,platycladus orientalis (cupressaceae),platycladus orientalis,Resolved,exact_accepted,1.00,2684855
Relevant,abstract,abstract,0,10.1016/j.mseb.2019.04.017,nothapodytes foetida,cochliobolus geniculatus,leaf,present,endophytic,isolated from leaves.,NA,NA,abstract-csv,doi_10.1016_j.mseb.2019.04.017,Relevant,Abstract,Abstract,Presence,10.1016/j.mseb.2019.04.017,0,doi:10.1016/j.mseb.2019.04.017,int_57a671061a12b3f5,cochliobolus geniculatus,cochliobolus geniculatus,Resolved,exact_accepted,1.00,2615939,nothapodytes foetida,nothapodytes nimmoniana,Resolved,synonym_map,0.95,3596916
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20181226.005,eucommia ulmoides,unclassified genus of nectriaceae (sichuan wangcang bark),bark,present,endophytic,"isolated from bark, dominant genus in sichuan wangcang bark with a relative abundance of 54.79%",NA,"sichuan province, china",abstract-csv,doi_10.19540_j.cnki.cjcmm.20181226.005,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20181226.005,0,doi:10.19540/j.cnki.cjcmm.20181226.005,int_e986b70a51d8b759,unclassified genus of nectriaceae (sichuan wangcang bark),,Unresolved,no_match,0.00,,eucommia ulmoides,eucommia ulmoides,Resolved,exact_accepted,1.00,3723584
Relevant,abstract,abstract,0,10.13422/j.cnki.syfjx.20190105,scutellaria,penicillium sp.,root,present,endophytic,isolated from surface-sterilized roots and transformed baicalin into baicalein and oroxylin a,NA,NA,abstract-csv,doi_10.13422_j.cnki.syfjx.20190105,Relevant,Abstract,Abstract,Presence,10.13422/j.cnki.syfjx.20190105,0,doi:10.13422/j.cnki.syfjx.20190105,int_e7fe52d5dd4925d1,penicillium sp.,penicillium,Resolved,exact_accepted,1.00,7635114,scutellaria,scutellaria,Resolved,exact_accepted,1.00,2926730
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190301.008,scrophularia ningpoensis,[{'strain': 'zj17',"['root', 'main stem', 'branch', 'leaf']",present,endophytic,isolated from various tissues of scrophularia ningpoensis,(not provided in text),"zhejiang, china",abstract-csv,doi_10.19540_j.cnki.cjcmm.20190301.008,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190301.008,0,doi:10.19540/j.cnki.cjcmm.20190301.008,int_7d95eeb74c77de45,[{'strain': 'zj17',,Unresolved,no_match,0.00,,scrophularia ningpoensis,scrophularia ningpoensis,Resolved,exact_accepted,1.00,3736706
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190301.008,scrophularia ningpoensis,'genus': 'alternaria',"['root', 'main stem', 'branch', 'leaf']",present,endophytic,isolated from various tissues of scrophularia ningpoensis,(not provided in text),"zhejiang, china",abstract-csv,doi_10.19540_j.cnki.cjcmm.20190301.008,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190301.008,0,doi:10.19540/j.cnki.cjcmm.20190301.008,int_c12e123fd3f87248,'genus': 'alternaria',,Unresolved,no_match,0.00,,scrophularia ningpoensis,scrophularia ningpoensis,Resolved,exact_accepted,1.00,3736706
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190301.008,scrophularia ningpoensis,'species': 'gaisen'},"['root', 'main stem', 'branch', 'leaf']",present,endophytic,isolated from various tissues of scrophularia ningpoensis,(not provided in text),"zhejiang, china",abstract-csv,doi_10.19540_j.cnki.cjcmm.20190301.008,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190301.008,0,doi:10.19540/j.cnki.cjcmm.20190301.008,int_5cc7cd571ead8b98,'species': 'gaisen'},,Unresolved,no_match,0.00,,scrophularia ningpoensis,scrophularia ningpoensis,Resolved,exact_accepted,1.00,3736706
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190301.008,scrophularia ningpoensis,{'strain': 'zj25',"['root', 'main stem', 'branch', 'leaf']",present,endophytic,isolated from various tissues of scrophularia ningpoensis,(not provided in text),"zhejiang, china",abstract-csv,doi_10.19540_j.cnki.cjcmm.20190301.008,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190301.008,0,doi:10.19540/j.cnki.cjcmm.20190301.008,int_afdc82f5299d11d6,{'strain': 'zj25',,Unresolved,no_match,0.00,,scrophularia ningpoensis,scrophularia ningpoensis,Resolved,exact_accepted,1.00,3736706
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190301.008,scrophularia ningpoensis,'genus': 'alternaria',"['root', 'main stem', 'branch', 'leaf']",present,endophytic,isolated from various tissues of scrophularia ningpoensis,(not provided in text),"zhejiang, china",abstract-csv,doi_10.19540_j.cnki.cjcmm.20190301.008,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190301.008,0,doi:10.19540/j.cnki.cjcmm.20190301.008,int_7bdb43002e3e337a,'genus': 'alternaria',,Unresolved,no_match,0.00,,scrophularia ningpoensis,scrophularia ningpoensis,Resolved,exact_accepted,1.00,3736706
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190301.008,scrophularia ningpoensis,'species': 'alternate'}],"['root', 'main stem', 'branch', 'leaf']",present,endophytic,isolated from various tissues of scrophularia ningpoensis,(not provided in text),"zhejiang, china",abstract-csv,doi_10.19540_j.cnki.cjcmm.20190301.008,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190301.008,0,doi:10.19540/j.cnki.cjcmm.20190301.008,int_b5c86e229ae414b3,'species': 'alternate'}],,Unresolved,no_match,0.00,,scrophularia ningpoensis,scrophularia ningpoensis,Resolved,exact_accepted,1.00,3736706
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190129.008,eleutherococcus senticosus,dt fungi fraction,NA,present,endophytic,fungi fraction isolated from eleutherococcus senticosus,NA,NA,abstract-csv,doi_10.19540_j.cnki.cjcmm.20190129.008,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190129.008,0,doi:10.19540/j.cnki.cjcmm.20190129.008,int_b415a2a0d322671a,dt fungi fraction,,Unresolved,no_match,0.00,,eleutherococcus senticosus,eleutherococcus senticosus,Resolved,exact_accepted,1.00,3035369
Relevant,abstract,abstract,0,10.1007/s40011-017-0924-2,chlorophytum borivilianum sant and fern.,[fusarium proliferatum,leaf,present,"endophytic, pathogenic (rhizoctonia bataticola, setosphaeria rostrata, bipolaris maydis, diaporthe phaseolorum, fusarium solani, macrophomina phaseolina)",isolated from leaf tissues of chlorophytum borivilianum,NA,india (delhi and hyderabad),abstract-csv,doi_10.1007_s40011-017-0924-2,Relevant,Abstract,Abstract,Presence,10.1007/s40011-017-0924-2,0,doi:10.1007/s40011-017-0924-2,int_edb45a0490d6838b,[fusarium proliferatum,fusarium proliferatum,Resolved,exact_accepted,1.00,5252126,chlorophytum borivilianum sant and fern.,chlorophytum borivilianum,Partially_Resolved,exact_accepted; no_match,0.50,2774899
Relevant,abstract,abstract,0,10.1007/s40011-017-0924-2,chlorophytum borivilianum sant and fern.,rhizoctonia bataticola,leaf,present,"endophytic, pathogenic (rhizoctonia bataticola, setosphaeria rostrata, bipolaris maydis, diaporthe phaseolorum, fusarium solani, macrophomina phaseolina)",isolated from leaf tissues of chlorophytum borivilianum,NA,india (delhi and hyderabad),abstract-csv,doi_10.1007_s40011-017-0924-2,Relevant,Abstract,Abstract,Presence,10.1007/s40011-017-0924-2,0,doi:10.1007/s40011-017-0924-2,int_c22ceace29dc41e7,rhizoctonia bataticola,macrophomina phaseolina,Resolved,synonym_map,0.95,2611508,chlorophytum borivilianum sant and fern.,chlorophytum borivilianum,Partially_Resolved,exact_accepted; no_match,0.50,2774899
Relevant,abstract,abstract,0,10.1007/s40011-017-0924-2,chlorophytum borivilianum sant and fern.,setosphaeria rostrata,leaf,present,"endophytic, pathogenic (rhizoctonia bataticola, setosphaeria rostrata, bipolaris maydis, diaporthe phaseolorum, fusarium solani, macrophomina phaseolina)",isolated from leaf tissues of chlorophytum borivilianum,NA,india (delhi and hyderabad),abstract-csv,doi_10.1007_s40011-017-0924-2,Relevant,Abstract,Abstract,Presence,10.1007/s40011-017-0924-2,0,doi:10.1007/s40011-017-0924-2,int_4b0f86544a010851,setosphaeria rostrata,exserohilum rostratum,Resolved,synonym_map,0.95,2617004,chlorophytum borivilianum sant and fern.,chlorophytum borivilianum,Partially_Resolved,exact_accepted; no_match,0.50,2774899
Relevant,abstract,abstract,0,10.1007/s40011-017-0924-2,chlorophytum borivilianum sant and fern.,bipolaris maydis,leaf,present,"endophytic, pathogenic (rhizoctonia bataticola, setosphaeria rostrata, bipolaris maydis, diaporthe phaseolorum, fusarium solani, macrophomina phaseolina)",isolated from leaf tissues of chlorophytum borivilianum,NA,india (delhi and hyderabad),abstract-csv,doi_10.1007_s40011-017-0924-2,Relevant,Abstract,Abstract,Presence,10.1007/s40011-017-0924-2,0,doi:10.1007/s40011-017-0924-2,int_cdb01852eb53e62e,bipolaris maydis,cochliobolus heterostrophus,Resolved,synonym_map,0.95,2615946,chlorophytum borivilianum sant and fern.,chlorophytum borivilianum,Partially_Resolved,exact_accepted; no_match,0.50,2774899
Relevant,abstract,abstract,0,10.1007/s40011-017-0924-2,chlorophytum borivilianum sant and fern.,diaporthe phaseolorum,leaf,present,"endophytic, pathogenic (rhizoctonia bataticola, setosphaeria rostrata, bipolaris maydis, diaporthe phaseolorum, fusarium solani, macrophomina phaseolina)",isolated from leaf tissues of chlorophytum borivilianum,NA,india (delhi and hyderabad),abstract-csv,doi_10.1007_s40011-017-0924-2,Relevant,Abstract,Abstract,Presence,10.1007/s40011-017-0924-2,0,doi:10.1007/s40011-017-0924-2,int_1b556f69dfb12625,diaporthe phaseolorum,diaporthe phaseolorum,Resolved,exact_accepted,1.00,3444449,chlorophytum borivilianum sant and fern.,chlorophytum borivilianum,Partially_Resolved,exact_accepted; no_match,0.50,2774899
Relevant,abstract,abstract,0,10.1007/s40011-017-0924-2,chlorophytum borivilianum sant and fern.,fusarium solani,leaf,present,"endophytic, pathogenic (rhizoctonia bataticola, setosphaeria rostrata, bipolaris maydis, diaporthe phaseolorum, fusarium solani, macrophomina phaseolina)",isolated from leaf tissues of chlorophytum borivilianum,NA,india (delhi and hyderabad),abstract-csv,doi_10.1007_s40011-017-0924-2,Relevant,Abstract,Abstract,Presence,10.1007/s40011-017-0924-2,0,doi:10.1007/s40011-017-0924-2,int_5906fc2ca96f5c3c,fusarium solani,fusarium solani,Resolved,exact_accepted,1.00,9581851,chlorophytum borivilianum sant and fern.,chlorophytum borivilianum,Partially_Resolved,exact_accepted; no_match,0.50,2774899
