id,countries_detected,global_north_countries,global_south_countries,continents_detected,regions_detected,has_coordinates,geographic_summary
9565,NA,NA,NA,NA,NA,TRUE,NA
9566,NA,NA,NA,NA,NA,FALSE,NA
9567,India,NA,India,NA,western ghats,FALSE,India; western ghats
9568,Egypt,NA,Egypt,NA,arid,FALSE,Egypt; arid
9569,NA,NA,NA,NA,aquatic,FALSE,aquatic
9570,NA,NA,NA,NA,marine,TRUE,marine
9571,France,France,NA,NA,NA,FALSE,France
9572,NA,NA,NA,NA,NA,FALSE,NA
9574,Iran,NA,Iran,NA,arid; semi-arid; lake; desert,TRUE,Iran; arid; semi-arid; lake; desert
9575,NA,NA,NA,europe,NA,TRUE,europe
9576,NA,NA,NA,NA,NA,FALSE,NA
9577,NA,NA,NA,NA,NA,FALSE,NA
9578,U.S.,U.S.,NA,NA,alpine; rocky mountains,FALSE,U.S.; alpine; rocky mountains
9579,NA,NA,NA,NA,NA,FALSE,NA
9580,NA,NA,NA,NA,NA,FALSE,NA
9581,NA,NA,NA,NA,marine,FALSE,marine
9582,US,US,NA,NA,NA,FALSE,US
9583,NA,NA,NA,NA,NA,FALSE,NA
9584,Tanzania,NA,Tanzania,NA,mangrove; aquatic; coastal,FALSE,Tanzania; mangrove; aquatic; coastal
9585,Ecuador,NA,Ecuador,NA,tropical; subtropical; coastal; mangrove,FALSE,Ecuador; tropical; subtropical; coastal; mangrove
9586,NA,NA,NA,NA,NA,FALSE,NA
9587,NA,NA,NA,NA,NA,TRUE,NA
9588,NA,NA,NA,NA,NA,FALSE,NA
9589,NA,NA,NA,NA,NA,FALSE,NA
9590,NA,NA,NA,NA,marine,FALSE,marine
9591,NA,NA,NA,NA,NA,FALSE,NA
9592,NA,NA,NA,NA,NA,FALSE,NA
9593,NA,NA,NA,NA,NA,FALSE,NA
9594,NA,NA,NA,NA,NA,FALSE,NA
9595,NA,NA,NA,NA,NA,FALSE,NA
9596,NA,NA,NA,NA,reservoir,FALSE,reservoir
9597,NA,NA,NA,NA,NA,TRUE,NA
9598,NA,NA,NA,NA,NA,FALSE,NA
9599,NA,NA,NA,NA,NA,TRUE,NA
9600,Italy,Italy,NA,NA,lake,FALSE,Italy; lake
9601,Iran,NA,Iran,NA,NA,FALSE,Iran
9602,NA,NA,NA,NA,NA,FALSE,NA
9603,NA,NA,NA,NA,rainforest,FALSE,rainforest
9604,NA,NA,NA,NA,NA,FALSE,NA
9605,NA,NA,NA,NA,tropical,FALSE,tropical
9606,NA,NA,NA,NA,NA,FALSE,NA
9607,Georgia,NA,Georgia,NA,NA,FALSE,Georgia
9608,NA,NA,NA,NA,NA,FALSE,NA
9609,NA,NA,NA,NA,NA,FALSE,NA
9610,NA,NA,NA,NA,NA,FALSE,NA
9611,NA,NA,NA,NA,NA,FALSE,NA
9612,NA,NA,NA,NA,NA,FALSE,NA
9613,NA,NA,NA,NA,NA,FALSE,NA
9614,NA,NA,NA,NA,NA,FALSE,NA
9615,Burkina Faso; Peru; Ecuador; Colombia; Bolivia; Chile; Argentina,NA,Burkina Faso; Peru; Ecuador; Colombia; Bolivia; Chile; Argentina,NA,andean,FALSE,Burkina Faso; Peru; Ecuador; Colombia; Bolivia; Chile; Argentina; andean
9616,Poland,Poland,NA,NA,NA,FALSE,Poland
9617,NA,NA,NA,NA,NA,FALSE,NA
9618,Honduras,NA,Honduras,NA,national park,FALSE,Honduras; national park
9619,NA,NA,NA,NA,NA,TRUE,NA
9620,NA,NA,NA,NA,NA,FALSE,NA
9621,China; Mongolia,NA,China; Mongolia,NA,steppe,FALSE,China; Mongolia; steppe
9623,China,NA,China,NA,NA,FALSE,China
9624,China,NA,China,NA,NA,TRUE,China
9626,USA,USA,NA,NA,NA,FALSE,USA
9627,NA,NA,NA,NA,NA,FALSE,NA
9628,NA,NA,NA,NA,NA,FALSE,NA
9629,NA,NA,NA,NA,arid,FALSE,arid
9630,NA,NA,NA,NA,NA,TRUE,NA
9631,China,NA,China,NA,NA,TRUE,China
9632,NA,NA,NA,NA,NA,TRUE,NA
9633,Italy,Italy,NA,NA,grassland; woodland,FALSE,Italy; grassland; woodland
9634,NA,NA,NA,NA,NA,FALSE,NA
9635,NA,NA,NA,NA,NA,TRUE,NA
9636,NA,NA,NA,NA,NA,TRUE,NA
9638,NA,NA,NA,NA,NA,FALSE,NA
9639,NA,NA,NA,NA,NA,FALSE,NA
9640,Norway,Norway,NA,NA,NA,FALSE,Norway
9642,Kenya; Tanzania; Uganda; Rwanda; Burundi; Ethiopia,NA,Kenya; Tanzania; Uganda; Rwanda; Burundi; Ethiopia,NA,east african; highland,TRUE,Kenya; Tanzania; Uganda; Rwanda; Burundi; Ethiopia; east african; highland
9643,U.A.E.,NA,U.A.E.,NA,NA,FALSE,U.A.E.
9644,NA,NA,NA,NA,NA,TRUE,NA
9645,U.A.E.,NA,U.A.E.,NA,NA,FALSE,U.A.E.
9646,NA,NA,NA,NA,NA,FALSE,NA
9647,Mexico; Sudan,NA,Mexico; Sudan,NA,tropical; arid; desert,FALSE,Mexico; Sudan; tropical; arid; desert
9648,NA,NA,NA,NA,NA,TRUE,NA
9649,NA,NA,NA,NA,mangrove,FALSE,mangrove
9650,NA,NA,NA,NA,marine,FALSE,marine
9651,China,NA,China,NA,alpine,TRUE,China; alpine
9652,Canada; Australia,Canada; Australia,NA,australia,NA,FALSE,Canada; Australia; australia
9653,NA,NA,NA,NA,NA,FALSE,NA
9655,NA,NA,NA,NA,NA,FALSE,NA
9656,NA,NA,NA,NA,river; valley; woodland,FALSE,river; valley; woodland
9657,Serbia,NA,Serbia,NA,NA,FALSE,Serbia
9658,NA,NA,NA,NA,orchard,FALSE,orchard
9660,New Zealand; Australia,New Zealand; Australia,NA,NA,rain forest; australasian,FALSE,New Zealand; Australia; rain forest; australasian
9661,Pakistan,NA,Pakistan,NA,biosphere reserve,FALSE,Pakistan; biosphere reserve
9662,NA,NA,NA,NA,NA,TRUE,NA
9663,NA,NA,NA,NA,NA,FALSE,NA
9664,Costa Rica,NA,Costa Rica,NA,neotropical,FALSE,Costa Rica; neotropical
9665,China; U.A.E.,NA,China; U.A.E.,NA,NA,FALSE,China; U.A.E.
9666,Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela,NA,Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela,NA,amazonian,FALSE,Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela; amazonian
9667,India,NA,India,NA,NA,FALSE,India
9668,NA,NA,NA,NA,NA,FALSE,NA
9669,NA,NA,NA,NA,NA,FALSE,NA
9671,NA,NA,NA,NA,NA,TRUE,NA
9672,NA,NA,NA,NA,NA,FALSE,NA
9673,Iran,NA,Iran,NA,southwest,FALSE,Iran; southwest
9674,NA,NA,NA,NA,NA,FALSE,NA
9675,NA,NA,NA,NA,NA,TRUE,NA
9676,NA,NA,NA,NA,NA,FALSE,NA
9677,NA,NA,NA,NA,mangrove,TRUE,mangrove
9678,NA,NA,NA,NA,NA,FALSE,NA
9679,NA,NA,NA,NA,NA,FALSE,NA
9680,NA,NA,NA,NA,NA,FALSE,NA
9682,New Zealand,New Zealand,NA,NA,NA,FALSE,New Zealand
9683,Nepal; India; Bhutan; China; Pakistan,NA,Nepal; India; Bhutan; China; Pakistan,europe,himalayan,FALSE,Nepal; India; Bhutan; China; Pakistan; europe; himalayan
9684,NA,NA,NA,NA,NA,FALSE,NA
9685,NA,NA,NA,NA,NA,FALSE,NA
9686,NA,NA,NA,NA,NA,FALSE,NA
9687,United States,United States,NA,NA,NA,FALSE,United States
9688,NA,NA,NA,NA,NA,FALSE,NA
9689,NA,NA,NA,NA,NA,FALSE,NA
9690,NA,NA,NA,NA,NA,FALSE,NA
9691,NA,NA,NA,NA,NA,FALSE,NA
9692,NA,NA,NA,NA,NA,FALSE,NA
9693,NA,NA,NA,NA,NA,FALSE,NA
9694,NA,NA,NA,NA,NA,FALSE,NA
9695,NA,NA,NA,NA,neotropical,FALSE,neotropical
9696,NA,NA,NA,NA,NA,FALSE,NA
9697,NA,NA,NA,NA,NA,FALSE,NA
9698,NA,NA,NA,NA,tropical,TRUE,tropical
9699,NA,NA,NA,NA,marine,FALSE,marine
9700,NA,NA,NA,NA,NA,FALSE,NA
9701,NA,NA,NA,NA,NA,FALSE,NA
9702,Canada,Canada,NA,NA,NA,FALSE,Canada
9703,Norway,Norway,NA,NA,NA,FALSE,Norway
9704,NA,NA,NA,NA,NA,TRUE,NA
9705,NA,NA,NA,NA,NA,FALSE,NA
9706,NA,NA,NA,NA,NA,FALSE,NA
9707,NA,NA,NA,NA,NA,FALSE,NA
9708,Canada; Russia,Canada,Russia,europe,NA,FALSE,Canada; Russia; europe
9709,NA,NA,NA,NA,temperate,FALSE,temperate
9710,NA,NA,NA,NA,NA,TRUE,NA
9711,NA,NA,NA,NA,NA,FALSE,NA
9712,Colombia; Peru; Ecuador; Bolivia; Chile; Argentina,NA,Colombia; Peru; Ecuador; Bolivia; Chile; Argentina,NA,paramo; andean,FALSE,Colombia; Peru; Ecuador; Bolivia; Chile; Argentina; paramo; andean
9713,NA,NA,NA,NA,NA,FALSE,NA
9714,NA,NA,NA,NA,NA,FALSE,NA
9715,NA,NA,NA,NA,NA,FALSE,NA
9716,NA,NA,NA,NA,marine,TRUE,marine
9717,NA,NA,NA,NA,NA,FALSE,NA
9718,NA,NA,NA,NA,NA,FALSE,NA
9719,NA,NA,NA,NA,NA,FALSE,NA
9720,Australia; Brunei,Australia,Brunei,australia,borneo; temperate,FALSE,Australia; Brunei; australia; borneo; temperate
9721,NA,NA,NA,NA,NA,FALSE,NA
9722,NA,NA,NA,NA,NA,FALSE,NA
9723,NA,NA,NA,NA,NA,FALSE,NA
9724,NA,NA,NA,NA,NA,TRUE,NA
9725,China,NA,China,NA,NA,TRUE,China
9726,NA,NA,NA,NA,NA,FALSE,NA
9727,NA,NA,NA,NA,delta,TRUE,delta
9728,NA,NA,NA,NA,marine,FALSE,marine
9729,China,NA,China,NA,NA,FALSE,China
9730,NA,NA,NA,NA,NA,TRUE,NA
9731,NA,NA,NA,NA,NA,TRUE,NA
9732,NA,NA,NA,NA,NA,FALSE,NA
9733,France,France,NA,NA,plantation,FALSE,France; plantation
9734,NA,NA,NA,NA,pasture,FALSE,pasture
9735,NA,NA,NA,NA,delta,FALSE,delta
9738,NA,NA,NA,NA,NA,FALSE,NA
9739,Ireland,Ireland,NA,NA,aquatic,FALSE,Ireland; aquatic
9740,NA,NA,NA,NA,meadow,FALSE,meadow
9741,US,US,NA,europe,NA,FALSE,US; europe
9743,China,NA,China,NA,NA,FALSE,China
9744,India,NA,India,NA,NA,FALSE,India
9745,NA,NA,NA,NA,NA,TRUE,NA
9746,Tunisia,NA,Tunisia,NA,NA,FALSE,Tunisia
9747,NA,NA,NA,NA,NA,FALSE,NA
9748,NA,NA,NA,NA,NA,TRUE,NA
9750,NA,NA,NA,NA,NA,FALSE,NA
9751,NA,NA,NA,NA,NA,FALSE,NA
9752,South Korea,South Korea,NA,NA,coastal,FALSE,South Korea; coastal
9753,NA,NA,NA,NA,NA,FALSE,NA
9754,NA,NA,NA,NA,NA,FALSE,NA
9755,South Korea,South Korea,NA,NA,NA,FALSE,South Korea
9756,NA,NA,NA,NA,pasture,FALSE,pasture
9757,Colombia,NA,Colombia,south america,NA,FALSE,Colombia; south america
9758,NA,NA,NA,NA,marine; mangrove,TRUE,marine; mangrove
9759,NA,NA,NA,NA,NA,FALSE,NA
9760,NA,NA,NA,NA,NA,FALSE,NA
9761,NA,NA,NA,NA,NA,FALSE,NA
9762,India,NA,India,NA,NA,FALSE,India
9763,Australia,Australia,NA,australia,national park,FALSE,Australia; australia; national park
9764,Poland,Poland,NA,NA,NA,FALSE,Poland
9765,Netherlands,Netherlands,NA,NA,NA,FALSE,Netherlands
9766,NA,NA,NA,NA,NA,FALSE,NA
9767,NA,NA,NA,NA,NA,FALSE,NA
9768,NA,NA,NA,NA,NA,FALSE,NA
9769,Sudan,NA,Sudan,NA,prairie,FALSE,Sudan; prairie
9770,NA,NA,NA,NA,NA,FALSE,NA
9771,NA,NA,NA,NA,NA,FALSE,NA
9772,NA,NA,NA,NA,NA,FALSE,NA
9773,NA,NA,NA,NA,NA,FALSE,NA
9774,NA,NA,NA,NA,NA,TRUE,NA
9775,NA,NA,NA,NA,NA,FALSE,NA
9776,NA,NA,NA,NA,NA,FALSE,NA
9777,NA,NA,NA,NA,delta,FALSE,delta
9778,NA,NA,NA,NA,NA,FALSE,NA
9779,NA,NA,NA,NA,NA,TRUE,NA
9780,Guinea; Papua New Guinea,NA,Guinea; Papua New Guinea,NA,NA,FALSE,Guinea; Papua New Guinea
9781,NA,NA,NA,NA,NA,FALSE,NA
9782,Spain; Morocco; Algeria,Spain,Morocco; Algeria,NA,NA,FALSE,Spain; Morocco; Algeria
9783,China,NA,China,NA,mangrove,FALSE,China; mangrove
9784,NA,NA,NA,NA,NA,FALSE,NA
9785,NA,NA,NA,NA,NA,FALSE,NA
9786,China,NA,China,NA,NA,FALSE,China
9788,NA,NA,NA,NA,NA,FALSE,NA
9789,NA,NA,NA,NA,NA,TRUE,NA
9790,NA,NA,NA,NA,cerrado,FALSE,cerrado
9791,NA,NA,NA,NA,NA,TRUE,NA
9792,NA,NA,NA,NA,NA,FALSE,NA
9793,NA,NA,NA,NA,NA,FALSE,NA
9794,NA,NA,NA,NA,NA,FALSE,NA
9795,NA,NA,NA,NA,NA,FALSE,NA
9796,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,serpentine; grassland; mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; serpentine; grassland; mediterranean
9797,NA,NA,NA,NA,NA,FALSE,NA
9798,NA,NA,NA,NA,NA,FALSE,NA
9799,NA,NA,NA,NA,NA,FALSE,NA
9800,NA,NA,NA,NA,woodland,FALSE,woodland
9801,NA,NA,NA,NA,NA,FALSE,NA
9802,NA,NA,NA,NA,NA,FALSE,NA
9803,NA,NA,NA,NA,NA,TRUE,NA
9804,NA,NA,NA,NA,NA,FALSE,NA
9805,NA,NA,NA,NA,littoral,FALSE,littoral
9806,NA,NA,NA,europe,marine,TRUE,europe; marine
9807,NA,NA,NA,NA,NA,TRUE,NA
9808,NA,NA,NA,NA,NA,FALSE,NA
9809,USA,USA,NA,europe,NA,FALSE,USA; europe
9810,NA,NA,NA,NA,coastal; prairie,FALSE,coastal; prairie
9811,India,NA,India,NA,river,FALSE,India; river
9812,NA,NA,NA,NA,NA,FALSE,NA
9813,NA,NA,NA,NA,NA,FALSE,NA
9814,NA,NA,NA,NA,NA,FALSE,NA
9815,NA,NA,NA,NA,NA,FALSE,NA
9816,NA,NA,NA,NA,NA,FALSE,NA
9817,NA,NA,NA,NA,NA,FALSE,NA
9818,NA,NA,NA,NA,NA,TRUE,NA
9819,NA,NA,NA,NA,NA,FALSE,NA
9820,NA,NA,NA,NA,NA,TRUE,NA
9821,NA,NA,NA,NA,NA,FALSE,NA
9822,NA,NA,NA,NA,NA,TRUE,NA
9823,Poland,Poland,NA,NA,NA,FALSE,Poland
9825,NA,NA,NA,NA,NA,FALSE,NA
9826,United States,United States,NA,NA,southeast; reservoir,FALSE,United States; southeast; reservoir
9827,China,NA,China,NA,NA,FALSE,China
9828,Saudi Arabia,NA,Saudi Arabia,NA,NA,FALSE,Saudi Arabia
9829,NA,NA,NA,NA,NA,FALSE,NA
9830,NA,NA,NA,NA,NA,FALSE,NA
9832,NA,NA,NA,NA,NA,FALSE,NA
9833,NA,NA,NA,NA,NA,FALSE,NA
9834,India,NA,India,NA,NA,FALSE,India
9835,NA,NA,NA,NA,NA,TRUE,NA
9836,NA,NA,NA,NA,NA,FALSE,NA
9837,NA,NA,NA,NA,NA,FALSE,NA
9838,NA,NA,NA,NA,subarctic; river; meadow,FALSE,subarctic; river; meadow
9839,NA,NA,NA,NA,NA,FALSE,NA
9840,US,US,NA,NA,NA,TRUE,US
9841,India; U.A.E.,NA,India; U.A.E.,NA,NA,FALSE,India; U.A.E.
9842,Thailand,NA,Thailand,NA,plantation,FALSE,Thailand; plantation
9843,NA,NA,NA,NA,NA,FALSE,NA
9844,Norway,Norway,NA,NA,karst,FALSE,Norway; karst
9845,NA,NA,NA,NA,alpine,FALSE,alpine
9846,NA,NA,NA,NA,grassland,FALSE,grassland
9848,NA,NA,NA,NA,NA,FALSE,NA
9849,NA,NA,NA,NA,grassland,FALSE,grassland
9850,Brazil,NA,Brazil,NA,NA,FALSE,Brazil
9851,NA,NA,NA,NA,NA,FALSE,NA
9852,NA,NA,NA,NA,NA,FALSE,NA
9853,NA,NA,NA,NA,NA,FALSE,NA
9854,NA,NA,NA,NA,NA,FALSE,NA
9855,NA,NA,NA,NA,NA,FALSE,NA
9856,NA,NA,NA,NA,NA,FALSE,NA
9857,NA,NA,NA,NA,NA,FALSE,NA
9858,NA,NA,NA,NA,NA,FALSE,NA
9859,NA,NA,NA,NA,NA,FALSE,NA
9860,NA,NA,NA,NA,NA,FALSE,NA
9861,NA,NA,NA,NA,mangrove,FALSE,mangrove
9862,NA,NA,NA,NA,NA,FALSE,NA
9863,NA,NA,NA,NA,NA,FALSE,NA
9864,China,NA,China,NA,reservoir,FALSE,China; reservoir
9865,NA,NA,NA,NA,NA,FALSE,NA
9866,NA,NA,NA,NA,NA,FALSE,NA
9867,China,NA,China,NA,NA,FALSE,China
9868,Malaysia,NA,Malaysia,NA,tropical,FALSE,Malaysia; tropical
9869,NA,NA,NA,NA,NA,FALSE,NA
9870,NA,NA,NA,NA,NA,FALSE,NA
9871,NA,NA,NA,NA,NA,TRUE,NA
9872,NA,NA,NA,NA,NA,TRUE,NA
9873,NA,NA,NA,NA,NA,FALSE,NA
9874,NA,NA,NA,NA,tropical,FALSE,tropical
9875,NA,NA,NA,NA,NA,FALSE,NA
9876,NA,NA,NA,NA,NA,FALSE,NA
9877,NA,NA,NA,NA,NA,FALSE,NA
9878,NA,NA,NA,NA,NA,FALSE,NA
9879,China,NA,China,NA,NA,FALSE,China
9880,NA,NA,NA,NA,NA,FALSE,NA
9881,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean,TRUE,Spain; Italy; Greece; Turkey; France; mediterranean
9882,Norway,Norway,NA,NA,NA,FALSE,Norway
9883,Iran,NA,Iran,NA,NA,FALSE,Iran
9884,Indonesia,NA,Indonesia,NA,sumatra,FALSE,Indonesia; sumatra
9885,NA,NA,NA,NA,boreal; subarctic; coastal,FALSE,boreal; subarctic; coastal
9886,Australia,Australia,NA,australia,rainforest,FALSE,Australia; australia; rainforest
9887,Iran,NA,Iran,NA,NA,TRUE,Iran
9888,NA,NA,NA,NA,NA,FALSE,NA
9889,NA,NA,NA,NA,NA,FALSE,NA
9890,NA,NA,NA,NA,NA,FALSE,NA
9891,NA,NA,NA,NA,NA,FALSE,NA
9892,NA,NA,NA,NA,NA,FALSE,NA
9893,NA,NA,NA,NA,NA,FALSE,NA
9894,NA,NA,NA,NA,NA,FALSE,NA
9895,NA,NA,NA,NA,NA,FALSE,NA
9896,NA,NA,NA,NA,tropical,FALSE,tropical
9898,NA,NA,NA,NA,NA,TRUE,NA
9899,NA,NA,NA,NA,NA,FALSE,NA
9900,NA,NA,NA,NA,NA,FALSE,NA
9901,China,NA,China,NA,NA,TRUE,China
9902,NA,NA,NA,NA,NA,FALSE,NA
9903,NA,NA,NA,NA,NA,FALSE,NA
9904,NA,NA,NA,NA,NA,FALSE,NA
9905,NA,NA,NA,NA,NA,FALSE,NA
9906,United States; China,United States,China,NA,NA,FALSE,United States; China
9907,Sri Lanka,NA,Sri Lanka,NA,aquatic; sri lanka,FALSE,Sri Lanka; aquatic; sri lanka
9908,NA,NA,NA,NA,NA,FALSE,NA
9909,Egypt,NA,Egypt,NA,NA,FALSE,Egypt
9910,Portugal,Portugal,NA,NA,NA,FALSE,Portugal
9911,NA,NA,NA,NA,NA,FALSE,NA
9912,NA,NA,NA,NA,NA,FALSE,NA
9913,NA,NA,NA,NA,NA,FALSE,NA
9915,Mexico,NA,Mexico,NA,NA,FALSE,Mexico
9916,NA,NA,NA,NA,NA,FALSE,NA
9917,NA,NA,NA,NA,NA,FALSE,NA
9918,Spain; Portugal; Australia; South Africa,Spain; Portugal; Australia,South Africa,australia; africa,NA,FALSE,Spain; Portugal; Australia; South Africa; australia; africa
9919,China,NA,China,NA,aquatic; southwest,FALSE,China; aquatic; southwest
9920,NA,NA,NA,NA,NA,TRUE,NA
9921,NA,NA,NA,NA,NA,TRUE,NA
9922,USA,USA,NA,NA,pine forest,FALSE,USA; pine forest
9923,NA,NA,NA,NA,NA,FALSE,NA
9924,Antarctica,NA,Antarctica,antarctica; antarctic,arctic,FALSE,Antarctica; antarctica; antarctic; arctic
9925,Brazil,NA,Brazil,NA,NA,FALSE,Brazil
9926,NA,NA,NA,NA,NA,FALSE,NA
9927,NA,NA,NA,NA,NA,TRUE,NA
9928,NA,NA,NA,NA,NA,FALSE,NA
9929,Argentina; Chile,NA,Argentina; Chile,NA,patagonian,FALSE,Argentina; Chile; patagonian
9930,NA,NA,NA,NA,NA,FALSE,NA
9932,NA,NA,NA,NA,veld,FALSE,veld
9933,NA,NA,NA,NA,NA,TRUE,NA
9934,NA,NA,NA,NA,NA,FALSE,NA
9935,NA,NA,NA,NA,subtropical,FALSE,subtropical
9936,NA,NA,NA,NA,NA,TRUE,NA
9937,NA,NA,NA,NA,marine,FALSE,marine
9938,NA,NA,NA,NA,NA,FALSE,NA
9939,NA,NA,NA,NA,NA,FALSE,NA
9940,NA,NA,NA,NA,NA,FALSE,NA
9941,China,NA,China,NA,NA,FALSE,China
9942,NA,NA,NA,NA,NA,FALSE,NA
9943,NA,NA,NA,NA,NA,TRUE,NA
9944,NA,NA,NA,NA,NA,FALSE,NA
9945,NA,NA,NA,NA,NA,FALSE,NA
9946,NA,NA,NA,NA,NA,FALSE,NA
9947,NA,NA,NA,NA,NA,TRUE,NA
9948,NA,NA,NA,NA,NA,TRUE,NA
9950,P.R.C.,NA,P.R.C.,NA,NA,FALSE,P.R.C.
9951,NA,NA,NA,NA,NA,FALSE,NA
9952,US,US,NA,NA,NA,FALSE,US
9953,French Guiana,NA,French Guiana,NA,NA,FALSE,French Guiana
9954,NA,NA,NA,NA,NA,FALSE,NA
9956,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
9957,NA,NA,NA,NA,NA,FALSE,NA
9958,Chile; Antarctica,NA,Chile; Antarctica,antarctica; antarctic,arid; semi-arid,FALSE,Chile; Antarctica; antarctica; antarctic; arid; semi-arid
9959,NA,NA,NA,NA,NA,FALSE,NA
9960,NA,NA,NA,NA,NA,FALSE,NA
9961,USA,USA,NA,NA,NA,FALSE,USA
9962,Ethiopia,NA,Ethiopia,NA,NA,FALSE,Ethiopia
9963,NA,NA,NA,NA,marine; mangrove,FALSE,marine; mangrove
9964,NA,NA,NA,NA,NA,FALSE,NA
9965,Brazil,NA,Brazil,NA,caatinga; dry forest; northeast,FALSE,Brazil; caatinga; dry forest; northeast
9968,NA,NA,NA,NA,NA,FALSE,NA
9969,NA,NA,NA,NA,tropical,FALSE,tropical
9970,NA,NA,NA,NA,NA,FALSE,NA
9971,NA,NA,NA,NA,NA,TRUE,NA
9972,NA,NA,NA,NA,NA,TRUE,NA
9973,NA,NA,NA,NA,NA,FALSE,NA
9975,NA,NA,NA,NA,NA,FALSE,NA
9976,India,NA,India,NA,arid; semi-arid,FALSE,India; arid; semi-arid
9977,NA,NA,NA,NA,NA,FALSE,NA
9979,NA,NA,NA,NA,NA,FALSE,NA
9980,NA,NA,NA,NA,NA,FALSE,NA
9981,NA,NA,NA,NA,orchard,FALSE,orchard
9982,NA,NA,NA,NA,NA,FALSE,NA
9983,NA,NA,NA,NA,NA,FALSE,NA
9984,NA,NA,NA,NA,NA,FALSE,NA
9985,NA,NA,NA,NA,marine,FALSE,marine
9986,NA,NA,NA,NA,NA,FALSE,NA
9987,NA,NA,NA,NA,NA,TRUE,NA
9988,England,England,NA,NA,NA,FALSE,England
9990,Canada,Canada,NA,NA,NA,FALSE,Canada
9991,NA,NA,NA,NA,NA,TRUE,NA
9992,NA,NA,NA,NA,NA,FALSE,NA
9993,NA,NA,NA,NA,NA,FALSE,NA
9994,NA,NA,NA,NA,NA,FALSE,NA
9995,India,NA,India,NA,marine,FALSE,India; marine
9996,Taiwan,Taiwan,NA,NA,mangrove,FALSE,Taiwan; mangrove
9997,NA,NA,NA,NA,NA,FALSE,NA
9998,NA,NA,NA,NA,NA,FALSE,NA
9999,NA,NA,NA,NA,NA,FALSE,NA
10000,NA,NA,NA,NA,NA,TRUE,NA
10001,Cameroon,NA,Cameroon,NA,NA,FALSE,Cameroon
10002,Portugal; Spain; Italy; Greece; Turkey; France,Portugal; Spain; Italy; Greece; France,Turkey,NA,mediterranean; basin,FALSE,Portugal; Spain; Italy; Greece; Turkey; France; mediterranean; basin
10003,China; Argentina,NA,China; Argentina,NA,NA,FALSE,China; Argentina
10004,NA,NA,NA,NA,NA,FALSE,NA
10005,NA,NA,NA,NA,NA,FALSE,NA
10006,NA,NA,NA,NA,xeric; mesic,FALSE,xeric; mesic
10007,NA,NA,NA,NA,NA,FALSE,NA
10008,NA,NA,NA,asia,acidic; tropical; southeast asia,FALSE,asia; acidic; tropical; southeast asia
10009,NA,NA,NA,NA,NA,FALSE,NA
10010,NA,NA,NA,NA,NA,TRUE,NA
10011,Spain,Spain,NA,NA,pasture,FALSE,Spain; pasture
10013,Mexico,NA,Mexico,NA,NA,FALSE,Mexico
10014,NA,NA,NA,NA,NA,FALSE,NA
10015,NA,NA,NA,NA,NA,TRUE,NA
10016,NA,NA,NA,NA,NA,FALSE,NA
10019,Kazakhstan,NA,Kazakhstan,NA,NA,FALSE,Kazakhstan
10020,NA,NA,NA,NA,NA,FALSE,NA
10021,NA,NA,NA,NA,NA,FALSE,NA
10022,NA,NA,NA,NA,NA,FALSE,NA
10023,NA,NA,NA,NA,NA,FALSE,NA
10024,NA,NA,NA,NA,NA,FALSE,NA
10025,NA,NA,NA,NA,NA,FALSE,NA
10026,NA,NA,NA,NA,NA,FALSE,NA
10027,Thailand,NA,Thailand,NA,mangrove; tropical; subtropical; estuarine; estuary,FALSE,Thailand; mangrove; tropical; subtropical; estuarine; estuary
10029,NA,NA,NA,NA,NA,FALSE,NA
10030,NA,NA,NA,NA,NA,FALSE,NA
10031,NA,NA,NA,NA,NA,FALSE,NA
10032,NA,NA,NA,NA,NA,FALSE,NA
10033,NA,NA,NA,NA,mangrove,FALSE,mangrove
10035,NA,NA,NA,NA,NA,TRUE,NA
10036,NA,NA,NA,NA,NA,FALSE,NA
10037,NA,NA,NA,NA,NA,FALSE,NA
10038,NA,NA,NA,NA,NA,FALSE,NA
10039,NA,NA,NA,NA,NA,FALSE,NA
10040,NA,NA,NA,NA,NA,FALSE,NA
10041,NA,NA,NA,NA,beech forest,FALSE,beech forest
10042,NA,NA,NA,NA,NA,FALSE,NA
10043,NA,NA,NA,NA,NA,FALSE,NA
10044,NA,NA,NA,NA,tropical; subtropical,FALSE,tropical; subtropical
10045,NA,NA,NA,NA,NA,FALSE,NA
10046,NA,NA,NA,NA,NA,FALSE,NA
10047,Antarctica,NA,Antarctica,antarctic; antarctica,NA,FALSE,Antarctica; antarctic; antarctica
10048,NA,NA,NA,NA,NA,FALSE,NA
10050,United States,United States,NA,NA,NA,TRUE,United States
10051,NA,NA,NA,NA,NA,FALSE,NA
10053,NA,NA,NA,NA,NA,FALSE,NA
10054,NA,NA,NA,NA,NA,TRUE,NA
10055,NA,NA,NA,NA,NA,TRUE,NA
10056,NA,NA,NA,NA,NA,FALSE,NA
10057,India,NA,India,NA,NA,FALSE,India
